,issueDate,patentTitle,abstract,patentNumber,applicants,ipcInfo
0,20191008,IOT 기반 수리일지 자동작성 및 관리 가능한 차량 정비용 커버장치,"본 발명의 IOT 기반 수리일지 자동작성 및 관리 가능한 차량 정비용 커버장치에 따르면, 차량 정면에 배치되는 범퍼보호대 및 양쪽 펜더에 각각 배치되는 좌우측 펜더보호대를 포함하고, 차량정비시 차체표면을 덮어 보호하는 차량 보호대; 상기 보호대의 상단부 및 양쪽 측면 테두리를 따라 내장되어 상기 차량 보호대가 차량에 탈착가능하고, 상기 차량 보호대끼리 탈착가능하도록 하는 자석부재; 상기 범퍼보호대의 외측에 탈착가능하게 구비되고, 작업자가 정비 중 수리한 부분이 발생하면, 상기 차량의 수리부분을 촬영할 수 있으며, 촬영이 이루어지면 제1이미지를 생성하는 촬영기기; 상기 범퍼보호대의 외측에 구비되고, 상기 제1이미지를 디스플레이하고 터치가능한 터치패널로 이루어진 표시부; 상기 표시부에 디스플레이된 제1이미지 상에 수리부분이 터치되면 터치된 지점을 중심으로 기 설정된 도형을 표시하고, 상기 제1이미지 하부에 작업자가 전자펜 또는 손가락으로 터치하여 상기 도형에 대한 내용 및 수리에 대한 내용을 작성할 수 있는 내용작성부를 제공하며, 상기 제1이미지, 도형 및 내용을 기 설정된 수리일지 양식데이터에 입력하여 수리일지데이터를 생성하는 수리일지제어부; 상기 범퍼보호대의 외측에 구비되고, 상기 수리일지제어부가 생성한 수리일지데이터를 송신하는 무선송신부; 상기 무선송신부가 송신한 수리일지데이터를 수신하여, 상기 수리일지데이터를 저장 및 관리하는 빅데이터부를 포함하는 서버;를 포함한다.",10-2019-0022941,"주식회사 삼덕로지스틱스,지명원","G06Q-050/30,B60J-011/06,B60S-005/00,G06F-003/041,G06Q-010/10"
0,20200813,건조 공간 조절이 가능한 IoT 기반의 식품건조기,"본 발명은, 건조 공간 조절이 가능하여 식품이 적재된 공간만 공기 순환이 이루어지도록 구성하여, 필요량에 따른 건조가 가능하며, 에너지 효율을 향상시키는 건조 공간 조절이 가능한 IoT 기반의 식품건조기를 제공하는 것이다.  이러한 본 발명은, 발열기(11)를 구비하여 고온공기를 생성하는 본체부(10); 복수개로 구성되어 상기 본체부(10) 상에 적층되고, 건조를 위한 식품이 배치되는 트레이(20); 하단이 상기 본체부(10)에 장착되고 상기 트레이(20)의 2개면을 감싸면서 상기 적층된 트레이(20)를 지지하는 제1지지부(30); 하단이 상기 본체부(10)에 장착되고 상기 트레이(20)의 다른 2개면을 감싸면서 상기 적층된 트레이(20)를 지지하며, 상기 본체부(10)에 대한 상기 트레이(20)의 적층을 위해 상기 본체부(10)에 장착된 하단을 중심으로 회동되는 제2지지부(40); 및 상기 제1지지부(30)의 상단에 장착되어 상기 발열기(11)를 구동하는 조작부(50);를 포함한다.",10-2019-0020473,한밭대학교 산학협력단,"A23B-004/03,A23B-007/02,A23B-009/08,A23L-003/40,F26B-025/18,F26B-003/04,F26B-009/00"
0,20200911,IoT 기반 육아환경측정 시스템,"본 발명은 IoT 기반 육아환경측정 시스템에 관한 것으로, 본 발명은 방 내에 설치되어 실시간으로 육아 상황정보를 생성하는 다수의 IoT 장치; 및 상기 IoT 장치로부터 상기 육아 상황정보를 수신하여 해당 육아 상황정보에 매칭되는 위험 알림 신호를 생성하는 중앙 제어 장치;를 포함하고, 상기 중앙 제어 장치는, 상기 위험 알림 신호를 사용자 단말기로 전송하며, 상기 IoT 장치는, 상기 방 내에 위치한 아기의 얼굴을 인식하여 얼굴정보를 생성하는 얼굴 인식부; 상기 방 내에서 발생하는 음성을 인식하여 음성정보를 생성하는 음성 인식부; 및 상기 방 내로 진입하는 애완동물을 인식하여 해당 애완동물의 위치정보를 생성하는 접근 인식부;를 포함하는 것을 특징으로 한다.",10-2019-0018673,충북대학교 산학협력단,"G08B-021/04,G08B-021/12,G08B-021/18,G08B-025/08"
0,20190906,IoT 기반의 태양광발전 원격 모니터링 장치,"본 발명은 태양광 및 건물 일체형(BIPV) 발전장치 및 그 관련 설비 등에 대한 원격 모니터링 장치에 관한 것으로, 보다 구체적으로는 다양한 IoT망의 통신 환경이나 통신사별 통신 로직에 대해 호환성을 갖춘 하나의 중계기를 통해 별도의 전용 통신장비 모델을 적용하지 않고도 다양한 통신 환경에 구축이 가능하며, 또한 태양광 발전장치뿐만 아니라 그 주변의 환경센서, 화재감시장치, ESS 등의 주변장치 등과도 연동되어 한 번에 모든 데이터를 수집,제공 가능하고, 수집되는 태양광 발전장치의 인버터, 환경센서 등의 데이터에서 유효하지 않은 데이터를 중계기 차원에서 사전 필터링하여 관리서버로 전송함으로써 통신망과 관리서버의 부하를 줄이면서 정확한 상태진단 모니터링이 가능하도록 하는 IoT 기반의 태양광발전 원격 모니터링 장치에 관한 것이다.",10-2019-0017199,(주)대은,"G06Q-050/10,H02S-010/20,H02S-040/38,H02S-050/00,H04L-012/26,H04L-012/935,H04L-029/06"
0,20200716,IoT 모바일 다중접속 헬스 게임 스핀 바이크,"IoT 모바일 다중접속 헬스 게임 스핀 바이크가 개시된다. IoT(Internet of Things) 모바일 다중접속 헬스 게임 스핀 바이크(health game spin bike)(100)에 있어서, 사용자가 운동 중 손을 잡고 지지하기 위한 핸들 바(handle bar); 상기 핸들 바의 중앙에 고정되어 상기 사용자를 향해 구비되는 상기 계기판 받침대; 상기 계기판 받침대에 탈착되도록 설치되며, 상기 사용자의 운동 강도를 조절하고, 조절된 운동 강도 및 상기 사용자의 운동 정보를 표시하고, 상기 운동 강도 및 운동 정보를 IoT 모바일 다중접속 헬스게임에 적용할 수 있도록 모바일 기기로 실시간 송신하는 계기판; 상기 모바일 기기의 디스플레이를 사용자가 확인할 수 있도록 전단에 설치되는 모바일 기기 받침대를 구성한다.",10-2019-0014232,정경식,"A63B-024/00,A63B-069/16,A63B-071/06"
0,20191206,IoT를 이용한 통합 재난 관리 시스템 및 제어 방법,"IoT를 이용한 통합 재난 관리 시스템 및 제어 방법이 개시된다. IoT를 이용한 통합 재난 관리 시스템은 다양한 신호를 감지하는 복수의 IoT 장치 및 카메라를 포함하고, 재난의 발생에 따라 카메라에서 촬영된 영상 정보, 복수의 IoT 장치로부터 감지된 센싱 정보 및 복수의 IoT 장치의 식별 정보를 포함하는 재난 관련 정보를 재난 통합 서버로 전송하는 IoT 시스템 및 IoT 시스템으로부터 수신된 재난 관련 정보에 기초하여 재난 통합 데이터를 생성하고, 생성된 재난 통합 데이터에 기초하여 발생된 재난을 판단하는 재난 통합 서버를 포함하고, 재난 통합 데이터는 통합 헤더 및 IoT 시스템으로부터 수신된 센싱 정보를 포함하는 통합 바디를 포함하며, 재난 통합 서버는 판단된 재난 및 대응되는 기 설정된 SOP 리스트 정보를 재난 대응 조직의 구성원에게 전송한다.",10-2019-0005695,미래아이티(주),"G06Q-050/26,G08B-021/10,G08B-025/10,G08B-025/14,G08C-017/02,H04W-004/02"
0,20200818,IoT 기반의 가정용 태양광발전시스템 전력분석장치,"본 발명은 IoT 기반의 가정용 태양광발전시스템 전력분석장치에 관한 것으로, 더욱 상세하게는 태양전지의 동작정보를 수집 및 분석, 통계 알고리즘을 통해 시스템 운영정보 전반을 사용자가 무선통신방식으로 제공받아 시스템 장애발생에 즉각 대응할 수 있도록 한 IoT 기반의 가정용 태양광발전시스템 전력분석장치에 관한 것이다.  본 발명에 따르면, 태양전지의 집광에너지를 전원공급용 전기에너지로 전환하는 전력변환부; 셀 단위의 태양전지 동작온도를 측정하는 온도검출부; 태양전지의 출력전압을 측정하는 출력전압검출부; 전력분석 전반에 걸친 기억·연산·제어의 기능을 수행하는 메인프로세서; 상기 메인프로세서를 통해 수집 및 분석된 태양전지 동작정보를 포함한 시스템 운영정보 전반을 사용자 디바이스에 무선전송하는 무선통신모듈; 및, 상기 전력변환부, 온도검출부, 출력전압검출부, 메인프로세서, 무선통신모듈의 내재수용 장착을 통한 장치구성 단일화를 위한 장치본체;를 포함하는 것을 특징으로 한다.",10-2019-0004322,주식회사 포스팩토리,"H02S-050/10,G08C-017/02"
0,20200831,IoT 서비스를 위한 블록체인 기반 데이터 신뢰성 제공 시스템 및 방법,"본 발명은 IoT 서비스를 위한 블록체인 기반 데이터 신뢰성 제공 시스템 및 방법에 관한 것으로서, IoT 서비스를 제공받고자 하는 IoT 디바이스가 인가된 디바이스인지에 대한 인증 처리를 수행하는 IoT 기기 인증/관리부;블록체인 시스템의 스마트 계약을 저장하고 실행시키는 기능을 수행하는 스마트 계약 처리부; IoT 서비스 수행을 위한 데이터를 분산 장부 상에 저장하고, 데이터를 읽어올 수 있도록 분산 장부 관련 요구에 대한 처리를 수행하는 분산 장부 생성 관리부; 분산 장부에 대한 일관성 유지를 위한 합의 알고리즘을 실행하여 블록체인에 실린 데이터에 대한 신뢰성을 보장하는 IoT 기기간 합의 처리부; 및 분산 장부와 스마트 계약이 저장되며, 데이터 중복성 최소화를 위한 분산 저장 기능을 제공하는 블록 분산 저장 처리부를 포함하는 IoT 서비스를 위한 블록체인 기반 데이터 신뢰성 제공 시스템 및 이에 의한 방법을 제공한다.",10-2018-0172754,달리웍스 주식회사,"H04L-009/32,H04L-029/08,H04L-009/08"
0,20200110,NB-IoT망을 이용한 IoT 시스템 및 이의 시간 동기화 방법,"NB-IoT망을 이용한 IoT 시스템 및 이의 시간 동기화 방법에 관한 것으로, 표준시간을 제공하는 NTP 시간서버, 상기 NTP 시간서버로부터 표준시간 정보를 수신하는 NTP(Network Time Protocol) 클라이언트, 및 상기 표준시간 정보를 저장하고 현재시간을 연산하는 서버 RTC를 포함하는 IoT 서버, 및 상기 IoT 서버로부터 시간정보를 전달 받아 현재 시간을 연산하는 단말기RTC를 포함하는 IoT 단말기를 포함한다.",10-2018-0169010,"우송대학교산학협력단,(주)세림커뮤니케이션","H04L-029/06,H04L-029/08,H04W-008/22"
0,20190429,IoT 딥러닝 카메라와 드론을 활용한 IoT 지능형 유해동물과 조류 방제장치를 이용한 퇴치 방법,"본 발명은 IoT 딥러닝 카메라와 드론을 활용한 IoT 지능형 유해동물과 조류 방제장치를 이용한 퇴치 방법에 관한 것으로 딥러닝 기술이 활용된 카메라 센서와 도플러센서 및 PIR센서를 이용하여 유해동물의 접근을 인지하고, 드론이 출격하여서 유해동물이나 조류를 퇴치하거나, 유해한 매체를 발사하여 포획하며, IoT 통신망을 통해 중앙관제 시스템과 사용자 앱에 유해동물의 접근과 퇴치상황, 방제장치의 배터리 및 위치 등을 보고하도록 하여 원격모니터링이 가능하도록 하고, 또한 중앙관제 시스템과 사용자 앱에서 방제장치에 대한 원격조정이 가능하도록 하기 위해, 유해동물 또는 조류 방제장치(A)에 전력을 공급하기 위해 태양광 충전 모듈 또는 배터리가 구비되는 전원부(10); 상기 방제장치(A) 부근으로 접근하는 유해동물 또는 조류가 발산하는 적외선을 감지하는 PIR센서(21); 상기 방제장치(A) 부근으로 접근하는 유해동물 또는 조류를 인지하여 구분하는 IoT 딥러닝 카메라(23); 상기 방제장치(A) 부근으로 접근하는 유해동물 또는 조류와의 상대운동을 인지하여 거리를 측정하는 마이크로파 도플러센서(25); 상기 유해동물 또는 조류의 접근시 조명을 발하는 카메라 플래쉬(30); 상기 PIR센서(21), IoT 딥러닝 카메라(23) 및 도플러센서(25)로부터 감지된 신호를 전달 받아 제어신호를 발생시키는 제어부(40); 상기 마이크로파 도플러센서(25)에 의해 유해동물 또는 조류가 미리 설정된 제1안전거리(D1) 내에 접근했다고 감지되었을 때 상기 제어부(40)로부터 제어 신호를 받아 경보음을 울리는 버저(51); 상기 마이크로파 도플러센서(25)에 의해 유해동물 또는 조류가 미리 설정된 제1안전거리(D1) 보다 근접한 제2안전거리(D2) 내에 접근했다고 감지되었을 때 유해동물에게 혐오감을 줄 수 있는 액체를 분사하는 액체 분사기(53); 상기 마이크로파 도플러센서(25)에 의해 유해동물 또는 조류가 미리 설정된 제2안전거리(D2) 내에 접근했다고 감지되었을 때 유해동물 또는 조류를 퇴치 또는 포획하도록 퇴치 또는 포획작동을 실시하는 드론(60);으로 구성되고, 상기 전원부(10), PIR센서(21), IoT 딥러닝 카메라(23), 마이크로파 도플러센서(25), 카메라 플래쉬(30), 제어부(40), 버저(51) 및 액체 분사기(53)는 내부공간을 갖는 케이스(72) 상에 구비되며, 상기 케이스(72)는 지면에서 회전 가능하게 설치된 중심설치축(70) 상에 구비되어 상시 회전 작동되며, 상기 드론(60)은 이착륙 작동을 위해 케이스(72)의 상단부에 설치되고, 상기 드론(60)의 몸체에는 유해동물 또는 조류에게 유해한 성분을 발산하는 펠렛 발사기가 구비되어 퇴치를 수행함과 아울러, 유해동물 또는 조류를 포획하도록 독침 발사기가 구비되고, 상기 방제장치(A)는 설정된 구역내에 30∼100m 간격마다 다수 설치되어 유해동물 및 조류가 상기 설정된 구역내에 오래 머무르지 못하도록 하는 것을 포함하여 이루어지며, 상기 방제장치(A)가 전원부(10)로부터 전력을 공급받는 전원 ON 단계(S1); 상기 PIR센서(21), IoT 딥러닝 카메라(23) 및 마이크로파 도플러센서(25)를 켜는 센서 켜짐 단계(S2); 상기 PIR센서(21)가 유해동물 또는 조류를 감지하는 대상 감지 단계(S3); 상기 IoT 딥러닝 카메라(23)가 유해동물 또는 조류를 구분하는 대상 구분 단계(S4); 상기 IoT 딥러닝 카메라(23)에서 유해동물 또는 조류를 인지하여 구분 감지하였을 때 상기 카메라 플래쉬(30)와 상기 마이크로파 도플러센서(25) 중 어느 하나를 동작시키는 플래쉬 또는 도플러센서 동작 단계(S5); 상기 유해동물 또는 조류를 감지하였을 때 상기 마이크로파 도플러센서(25)에 의해 상기 유해동물 또는 조류가 미리 설정된 거리 이내로 접근하였음을 인식하는 거리 인식 단계(S6); 상기 유해동물 또는 조류가 미리 설정된 제1안전거리(D1) 내로 접근하였을 때 제어부(40)에 의해 버저(51)가 경보음을 울리게 하는 버저 울림 단계(S7); 상기 제어부(40)로 유해동물 또는 조류가 미리 설정된 제2안전거리(D2) 내로 계속 접근하는가를 판단하는 근거리 인식 단계(S8); 상기 유해동물 또는 조류가 계속 접근하여 제1안전거리(D1) 보다 근접한 제2안전거리(D2) 내에 접근했다고 감지되었을 때 유해동물에 대해 혐오감을 줄 수 있는 액체를 분사함과 동시에, 드론(60)을 띄워 유해성분을 갖는 펠렛 또는 독침을 발사하여 유해동물 또는 조류를 퇴치 또는 포획하는 단계(S9);를 포함하고, 상기 유해동물 또는 조류를 감지하지 않았을 때와 상기 유해동물 또는 조류가 미리 설정된 거리 이내로 접근하지 않았을 때는 PIR 센서 켜짐 단계(S2)로 돌아가는 것을 특징으로 한다.",10-2018-0169687,주식회사 광진기업,"A01M-029/12,A01M-029/10,A01M-029/16,A01M-031/00,G01B-011/02,G01S-013/50,G08B-013/196,G08B-003/10,H02S-020/00,H04N-005/225,H04N-007/18"
0,20200825,IoT 기반의 제어시스템이 적용된 SMPS 전원 공급 장치용 보조 연결 장치,"본 발명은 SMPS 전원 공급 장치와 부하 장치의 전기적 연결을 매개하고 인터넷 통신망을 통해 인터넷연결단말기와의 무선 통신을 위한 IoT 모듈과 상태 감지에 필요한 센서를 내장하여 SMPS 전원 공급 장치의 출력 상태에 대한 정보와 상태 이상에 대한 경보를 스마트폰 등 인터넷연결단말기에서 실시간으로 원격 모니터링하고 전원 공급 제어와 출력전압 조절을 통해 SMPS 전원 공급 장치의 병렬연결과 다중화 연결이 가능하게 만들어서 예비전원으로 사용할 수 있게 해주는 IoT 기반의 제어시스템이 적용된 SMPS 전원 공급 장치용 보조 연결 장치에 관한 것이다.  본 발명에 따른 IoT 기반의 제어시스템이 적용된 SMPS 전원 공급 장치용 보조 연결 장치는 입력 전원이 접속되어 전원을 입력받는 입력부; 부하 기기에 전원을 인가하고 역전류를 방지하는 출력부; 외부기기와 무선 통신하여 원격제어 신호를 수신하고 센서에서 측정한 데이터를 발신하는 무선 통신부; SMPS 전원 공급 장치로의 입력 전원을 전기적으로 차단하거나 연결하고 출력 전압값을 조절하는 제어부; SMPS 전원 공급 장치로 입력되는 소비전력을 측정하고 SMPS 전원 공급 장치로부터 정류되어 나온 출력전압과 전류를 측정하는 센서부; 그리고 상기 무선 통신부, 제어부, 센서부의 구동에 필요한 전원을 공급하기 위해 입력 전원을 변환하고 입력 전원이 없을 시에도 상기 부속들이 구동되도록 배터리를 포함하는 구동 전원부;를 포함하여 이루어진다.",10-2018-0168008,삼아산전 (주),"H02J-001/00,H02H-007/12,H02J-007/02"
0,20191118,IoT플랫폼 MOBIUS기반의 항만 지하 매설물 현황 관제 시스템,"본 발명에 따른 IoT플랫폼 MOBIUS기반의 항만 지하 매설물 현황 관제 시스템은 IoT플랫폼을 기반으로하여 항만 지하 매설물 현황을 관리하는 관제 시스템에 있어서, 관리하고자 하는 위치에 미리 설치된 센서부(100); 실시간 센서 위치와 센서로부터 실시간 데이터를 수집하는 통합모니터링부(200); 수집한 상기 데이터를 저장하는 클라우드서버(300) 및 상기 센서부(100), 상기 통합모니터링부(200), 상기 클라우드서버(300) 및 관리자 간의 통신을 하도록하는 통신부(400)를 포함하는 것을 특징으로 한다.",10-2018-0162882,(주)에스유지,"G06Q-050/10,G01D-021/02,G05B-023/02,G06F-015/16,G06Q-050/06,G06Q-050/26,G08B-021/10,G08C-017/02,H04L-012/66"
0,20191224,IOT 장치를 이용한 환경정보 모니터링 시스템,"IOT 장치를 이용한 환경정보 모니터링 시스템이 개시된다. 본 발명의 실시 예에 따른 IOT 장치를 이용한 환경정보 모니터링 시스템은, 환경정보를 감지하여 판독값을 생성하는 복수의 IOT 장치, 엑세스 포인트, 상기 복수의 IOT 장치 중 활성화된 IOT 장치로부터 판독값 들을 수신하고, 상기 수신된 판독값 들을 이용하여 보고를 생성하여 상기 엑세스 포인트로 전송하는 퓨전 센터, 및, 상기 환경정보 모니터링 시스템의 파라미터, 상기 환경정보 시스템에 요구되는 요구 사항 및 상기 복수의 IOT 장치의 충전 에너지 잔여량 중 적어도 하나에 기초하여, 활성화되는 IOT 장치를 스케쥴링 하는 스케쥴링 장치를 포함한다.",10-2018-0162169,조선대학교산학협력단,"H04W-024/02,H04L-001/00,H04L-001/20,H04L-005/00,H04W-024/10,H04W-028/04,H04W-072/12"
0,20200827,IoT/ICT를 이용한 스마트 제트팬 및 유지관리 통합시스템,"IoT/ICT를 이용한 스마트 제트팬 및 이의 유지관리 통합시스템이 제공된다. 본 발명의 실시예에 따른 IoT/ICT를 이용한 스마트 제트팬은 모터, 모터의 구동에 따라 회전하는 팬 및 모터와 팬을 수용하는 하우징을 포함하는 축류팬; 모터의 베어링 온도, 축류팬의 수직, 수평 및 축 방향에 대한 진동 상태, 및 축류팬의 3축에 대한 틸팅 상태를 측정하는 센서모듈; 및 하우징의 외주변 일측에 설치되어 센서모듈에서 측정한 데이터를 외부의 관리 서버로 무선 전송하는 무선송신기;를 포함한다.",10-2018-0161720,"(주)삼원이앤비,주식회사 삼우플랜트,주식회사 협성기전","G06Q-050/10,E21F-001/00"
0,20200519,Iot기반 지능형 원격관리 서비스 시스템,"본 발명은 Iot기반 지능형 원격관리 서비스 시스템에 관한 것으로서, 복수의 서보 드라이버, 상기 복수의 서보 드라이버와EtherCAT으로 연결되며, 각각의 서보 드라이버로부터 수신된 운용정보에 대한 데이터를 실시간으로 수신하여 관리하는 마스터 서버, 상기 마스터 서버와 이더넷을 연결되며, 실시간으로 수신된 서보 드라이버의 운용정보 수신하여 실시간으로 서보 드라이버를 모니터링 할 수 있도록 하는 고객 관제 서버, 그리고, 상기 고객 관제 서버와 유무선 통신으로 연결되며 서보 드라이버의 운용 및 안전에 관한 정보를 수신하고, 수신된 정보에 따라 서보 드라이버를 원격제어할 수 있도록 하는 관리자 단말기를 포함한다.  이와 같이 본 발명에 따르면, 열화 현상, 과전류와 같은 고장의 직접적인 원인을 관리자에게 알림으로써 고장 원인에 대한 즉각적인 조치가 가능하여 모터 시스템의 수명 주기를 늘릴 수 있어 기업은 생산 지연으로 발생하는 손실 및 모터 시스템 교체 비용을 획기적으로 줄일 수 있는 효과를 지닌다.",10-2018-0160795,강현석,"G06Q-050/10,G05B-023/02,G06N-003/02"
0,20200827,정전용량 압력검출방식의 IOT연동 매트형 센싱 장치,"본 발명은 IOT 외부 기기와 연동할 수 있고, 외부 압력이 작용하는 위치를 정확히 검출할 수 있도록 하여 위치검출 정확도를 높이고, 검출 범위를 확장할 수 있는 정전용량 압력검출방식의 IOT연동 매트형 센싱 장치에 관한 것이다. 본 발명에 따르면, 탄성 복원가능한 재질로 이루어지는 메인 유전체층; 상기 메인 유전체층의 상면 및 하면 중 적어도 하나에 구비되고 탄성 재질로 이루어지며, 상기 메인 유전체층의 탄성율과 다른 탄성율을 갖고 이루어지는 서브 유전체층; 상기 메인 유전체층의 상면에 구비되는 서브 유전체층의 상면에 구비되되, 일정 간격으로 배치되는 전도성 재질의 복수의 상부 전극; 상기 메인 유전체층의 하면에 구비되는 서브 유전체층의 하면에 구비되되, 일정 간격으로 배치되고 상기 상부 전극과 평면적으로 직교되게 구비되는 전도성 재질의 복수의 하부 전극; 상기 상부 전극과 하부 전극이 구비된 서브 유전체층을 커버하는 플랙시블한(flexible) 재질의 커버체; 및 상기 복수의 상부 전극 각각의 커넥터와 상기 복수의 하부 전극 각각의 커넥터가 연결되고, 상기 상부 전극과 하부 전극 사이에서 발생되는 정전용량 변화에 따른 측정신호를 검출하고, IOT 외부 기기와 무선 통신하여 IOT 외부 기기를 제어하는 제어 신호를 발신하는 IOT연동 제어모듈;을 포함하는 것을 특징으로 하는 정전용량 압력검출방식의 IOT연동 매트형 센싱 장치가 제공된다.",10-2018-0160741,금강테크 (주),"G01L-001/14,G01L-019/08"
0,20190619,IoT 허브와 블록체인을 활용한 IoT 플랫폼 시스템,"본 발명의 IoT 허브와 블록체인을 활용한 IoT 플랫폼 시스템에 따르면, 사물인터넷 장치를 통합적으로 관리할 수 있는 장치를 제시하고 이를 제어할 수 있는 IoT 플랫폼이며, 인터넷 공유기와 전력량계 및 무선통신 모듈의 융합을 통해서 한 개의 플랫폼으로 모두 서비스할 수 있도록 통합 솔루션을 제공하여 IoT 장치의 사용이 쉬워질 수 있으며, IoT 장치의 사용에서 얻을 수 있는 많은 데이터들을 활용하여 애플리케이션과 융합시켜 IoT 장치의 사용에 효율성과 적절한 사용의 가이드라인을 제시할 수 있어 전력 사용상의 경제성 및 효율성을 확보할 수 있으며, 더 많은 IoT 장치의 보급, IoT 장치의 플랫폼 분야 표준을 제시함으로써 사용자의 삶을 윤택하게 만들 수 있고, IoT 플랫폼의 활용과 이를 연계한 보안 기술의 강화를 통해서 사용자로 하여금 원격에서 제어 및 IoT 장치의 활용을 용이하게 할 수 있도록 하는 효과가 있다.",10-2018-0157450,한전케이디엔 주식회사,"H04L-029/08,G06Q-050/06,H04L-029/06"
0,20200619,IoT기반 실시간 에너지 모니터링 및 데이터 분석 시스템,"본 발명에 따른 IoT기반 실시간 에너지 모니터링 및 데이터 분석 시스템은, IoT 플랫폼 서버(100); 상기 IoT 플랫폼 서버(100)로부터 실시간으로 데이터를 수집하는 데이터 수집 서버(200); 실시간 모니터링, 관리 및 검색을 하는 관리 웹 서버(300); 에너지 사용량, 온도 데이터, 작업계획 및 생산 작업 공정 데이터를 수집하여 처리하고 처리한 데이터를 저장하는 데이터베이스 서버(400) 및 수집한 데이터를 사용하여 에너지 비용 예측 모델을 생성하여 데이터를 분석 하는 분석예측 서버(500)를 포함하는 것을 특징으로 한다.",10-2018-0151791,앤시정보기술주식회사,"G06Q-050/06,G06Q-010/04,G06Q-050/10,G08C-019/00"
0,20190813,블록체인 기반 IoT 인증 시스템,"사용자 단말 및 하나 이상의 IoT 단말을 포함하고, 상기 사용자 단말 및 상기 하나 이상의 IoT 단말은 IoT 네트워크를 형성하고, 상기 사용자 단말 및 상기 하나 이상의 IoT 단말은 각각 블록체인을 저장하고, 상기 블록체인은, 상기 사용자 단말에 대응하는 블록 및 상기 하나 이상의 IoT 단말 각각에 대응하는 블록을 포함하는, 블록체인 기반 IoT 인증 시스템이 개시된다.",10-2018-0148828,"안종현,김병연,이준환,임유진","H04L-009/32,H04L-009/00"
0,20200227,IOT 기반 수족관용 스마트 멀티탭 어셈블리,"본 발명에 따른 IOT 기반 수족관용 스마트 멀티탭 어셈블리는, 히터, 펌프, 기포발생기, 조명 중 적어도 2개의 수족관 전자기기를 포함하는 수족관; 통신부와, 상기 수족관 전자기기와 접속하여 상기 수족관 전자기기에 전원을 공급하는 복수 개의 콘센트 및, 상기 콘센트로 출력되는 전원을 ON/OFF 제어하는 릴레이 파트 및, 상기 콘센트로 출력되는 교류 전압의 주파수를 변환하는 주파수 변환 파트를 포함하는 전력 변환부와, 각각의 상기 수족관 전자기기에 대한 제어 신호에 따라 상기 전력 변환부의 구동을 제어하는 컨트롤러를 포함한 멀티탭; 상기 제어 신호를 생성하여 상기 통신부를 매개로 상기 컨트롤러에 전송하는 IOT 서버;를 포함하는 것을 특징으로 한다.  본 발명의 IOT 기반 수족관용 스마트 멀티탭 어셈블리에 따르면, 수족관에 구비된 복수 개의 수족관 전자기기와 전기적으로 접속하는 콘센트를 포함하는 멀티탭으로서, IOT 서버를 통해 제어 신호를 생성하여 콘센트의 전원을 차단하고 주파수를 변환하는 스마트 멀티탭 어셈블리를 제시하여 안전한 멀티탭 사용과 함께 전기 에너지를 절약할 수 있는 효과를 제시한다.",10-2018-0146706,주식회사 삼호테크,"H01R-025/00,H01R-013/10,H01R-013/70"
0,20190318,IoT기반 저전력 도로 물분사 시스템,"본 발명은 도로에 설치되어 도로방향으로 물을 분사하는 IoT기반 저전력 도로 물분사 시스템에 관한 것으로, 도로의 외곽에 위치하여 일단에 수압이 적어도 5bar 이상인 수도관과 연결되고, 상기 수도관에서 제공되는 물의 흐름을 제어하도록 개폐하는 저전력 전동 밸브부, 상기 저전력 전동 밸브부의 타단에 연결된 경로관, 시작단이 상기 경로관과 연결되어 도로 상단의 진행방향으로 나열된 복수개의 급수관, 및 상기 급수관들 사이에 도로방향으로 물을 분사하도록 분기되어 형성된 분사노즐부재가 결합되어 형성된 분사부, 도로의 상단에 위치하여 도로에 비산되는 먼지 및 도로의 표면 온도 중 어느 하나 이상을 감지하고, 감지된 신호를 전달하는 도로 함체부, 및 상기 도로 함체부로부터 전달된 신호에 따라, 상기 저전력 전동 밸브부를 동작시키거나, 원격지에 위치한 관리자 단말기로 정보를 전달하는 메인 함체부를 포함한다.",10-2018-0146463,블락스톤(주),"E01H-003/04,B05B-012/00,B05B-012/12,B05B-013/02,H02J-007/35"
0,20190701,IoT를 기반으로 공간의 조명을 자동으로 제어하기 위한 방법 및 장치,"일 실시예에 의하여 본 발명은 IoT를 기반으로 공간의 조명을 자동으로 제어하기 위한 방법 및 장치에 대하여 개시하고 있으며, 특히, 공간 내의 주변 환경, 사용자에 대한 정보, 사용자의 조명 사용 정보 등을 획득하여, 사용자의 상태 및 감성 변화에 맞는 조명을 자동으로 제어하기 위한 방법 및 장치를 제공함에 목적이 있다.",10-2018-0144046,"김정호,김창영","H05B-037/02,F24F-011/00,F24F-110/20,F24F-110/64,F24F-110/70,F24F-013/28,H05B-033/08"
