,issueDate,patentTitle,abstract,patentNumber,applicants,ipcInfo
0,20040614,가상 현실 운동 재현 시스템_,"본 발명은 조이스틱을 이용하여 휴먼 인터페이스(Interface)를 통한 가상 현실 운동 재현기를 작동시키는 가상 현실 운동 재현 시스템에 관한 것으로, 가상 현실 운동 재현기, 조이스틱 수단의 상태 입력 신호에 따라 현실감을 고조시키기 위한 영상 및 음성 데이타와 상태 데이타를 발생하는 영상 및 음성 발생 수단, 상기 상태 데이타를 입력으로 재현기 기준 신호를 출력하는 상태 데이타 가공 처리 수단, 상기 재현기 기준 신호와 상기 가상 현실 운동 재현기의 구동에 따른 재현기 위치 신호를 입력으로 비례 및 적분 제어를 통해 재현기 제어력를 발생하여 상기 가상 현실 운동 재현기로 출력하는 비례 적분 제어 수단, 및 상기 가상 현실 운동 재현기의 작동 상태에 따른 조이스틱 기준 신호와 조이스틱의 구동에 따른 조이스틱 위치 신호를 입력으로 이산 주파수역에서 성능 지수를 최소화하여 최적의 제어력을 발생시켜 제어 성능을 향상시키는 최적 제어 수단으로 구성된다.  본 발명은 조이스틱을 이용하여 탑승자의 의도에 따라 시나리오 속의 재현기의 상태를 실제 가상 현실 운동 재현기로 재현할 수 있으며, 비례 적분 제어기를 이용하여 재현기의 과도한 운동을 방지할 수 있고, 가상 현실 운동 재현기의 상태를 조이스틱에 전달하므로써 조이스틱을 이용하여 재현기를 운전하는 탑승자에게 운전에 대한 현실감을 부여할 수 있다.",10-1998-0059748,주식회사 대우일렉트로닉스,G06F-017/00
0,20040614,가상 현실 운동 재현 시스템_,"본 발명은 조이스틱을 이용하여 휴먼 인터페이스(Interface)를 통한 가상 현실 운동 재현기를 작동시키는 가상 현실 운동 재현 시스템에 관한 것으로, 가상 현실 운동 재현기, 조이스틱 수단, 상기 조이스틱 수단으로 부터 출력되는 상태 입력 신호에 따라 현실감을 고조시키기 위한 영상 및 음성 데이타와 상태 데이타를 발생하는 영상 및 음성 발생 수단, 상기 상태 데이타를 입력으로 재현기 기준 신호를 출력하는 상태 데이타 가공 처리 수단, 상기 재현기 기준 신호와 상기 가상 현실 운동 재현기의 구동에 따른 재현기 위치 신호를 입력으로 비례 적분 제어를 통해 재현기 제어력를 발생하여 상기 가상 현실 운동 재현기로 출력하는 비례 적분 제어 수단, 및 상기 가상 현실 운동 재현기의 작동 상태에 따른 조이스틱 기준 신호와 조이스틱의 구동에 따른 조이스틱 위치 신호를 입력으로 외란이 존재하는 주파수역에서 성능 지수를 최소화하여 외부 외란과 모델링 오차에 강인한 피드백 조이스틱 제어력을 발생시켜 상기 조이스틱 수단으로 출력하는 제어 수단으로 구성된다.  본 발명은 조이스틱을 이용하여 탑승자의 의도에 따라 시나리오 속의 재현기의 상태를 실제 가상 현실 운동 재현기로 재현할 수 있으며, 가상 현실 운동 재현기의 상태를 조이스틱에 전달하므로써 조이스틱을 이용하여 재현기를 운전하는 탑승자에게 운전에 대한 현실감을 부여할 수 있다.",10-1998-0058797,주식회사 대우일렉트로닉스,G06F-017/00
0,20200828,가상 현실 환경 기반 신원 인증 방법 및 장치,"본 출원은 VR 환경 기반 신원 인증 방법을 제공하며, 본 방법은 VR 단말기 디바이스에 적용되고, 다음을 포함한다: 사용자 신원 인증 요청을 수신하는 단계; 안구 생리적 특징의 수집이 완료된다는 것을 사용자에게 통지하기 위해 사용되는 프롬프트 인터페이스를 가상 현실 환경에서 출력하는 단계 - 프롬프트 인터페이스는 가상 안구 모델을 포함하며, 사용자의 안구가 움직일 때, 가상 안구 모델은 사용자의 안구 동작을 시뮬레이션함 -; 사용자의 안구 생리적 특징을 수집하는 단계; 및 수집된 안구 생리적 특징에 기초하여 사용자에 대해 신원 인증을 수행하는 단계. 본 출원에서, 안구 생리적 특징을 수집하는 정확도가 향상될 수 있다.",10-2019-7013857,알리바바 그룹 홀딩 리미티드,"G06F-021/32,G06F-003/01,G06Q-020/40,G06Q-030/06"
0,20191205,가상 현실 시스템을 위한 스파스 프로젝션,"가상 현실(VR)은 하나 이상의 회절 광학 요소를 사용하여 복수의 클러스터를 생성하도록 구성된 스파스 프로젝션 시스템을 포함한다. 각 생성된 클러스터는 로컬 영역의 가상 매핑의 고유 위치에 대응하는 고유 구성을 가진다. 스파스 프로젝션 시스템은 생성된 클러스터를 로컬 영역에 걸쳐 투영한다. VR 콘솔은 이미징 장치로부터 로컬 영역의 일련의 이미지를 수신하고, 적어도 하나의 이미지는 적어도 하나의 클러스터를 포함한다. VR 콘솔은 일련의 이미지에 포함된 적어도 하나의 클러스터의 구성에 적어도 부분적으로 기반하여 로컬 영역의 가상 매핑 내의 VR 헤드셋 위치를 결정한다. 컨텐츠는 VR 헤드셋의 결정된 위치에 적어도 부분적으로 기반하여 생성되고 표시되기 위해 VR 헤드셋에 제공된다.",10-2017-7026280,"페이스북 테크놀로지스, 엘엘씨","G02B-027/01,G06F-003/01,G06T-019/00"
0,20020204,가상 현실환경에서 정보를 표시하는 방법,가상 현실 환경(virtual reality environment)으로의 뷰포트(viewport) 내에 표시된 오브젝트(object)가 오브젝트의 내용물이 표시될 수 있도록 선택되는 가상 현실 환경에서 정보를 표시하는 방법이 제공된다. 오브젝트가 열리고 오브젝트의 내용물은 뷰포트의 가시선에 수직이 되도록 자동적으로 배향된다.,10-1998-0017356,인터내셔널 비지네스 머신즈 코포레이션,G06T-003/00
0,20050412,가상 현실로 몰입시키기 위한 장치 및 방법,"본 발명은, 실제 폐쇄된 공간을 한정하는 닫힌 쉘이 형성되고 상기 쉘은 중심 둘레에서 회전할 수 있는 지지 장치에 배치되는 가상 현실로 사용자를 몰입시키기 위한 방법에 관련된다. 쉘의 내부 표면을 따라 자유 운동할 수 있는 사용자는 쉘 안에 있다. 쉘의 중심을 통과하는 수직선에 대해 사용자의 무게 중심이 이동될 때 발생되는 힘의 모우멘트에 따라 쉘은 사용자의 운동 방향과 반대 방향으로 회전한다. 그 후에 설정된 방식으로 또는 불규칙적으로 물체가 나타나고 움직이는 가상 공간이 형성된다. 이렇게 형성된 가상 공간은 사용자가 볼 수 있다. 가상 공간에서 물체와 상호 작용을 고려하면서, 실제 공간에서 사용자의 손, 발과 머리의 실제 움직임에 따라 가상 공간은 연속적으로 바뀐다.",10-1998-0700264,라티포브 누라크메드 누리슬라모비크,G06F-019/00
0,20200115,가상 현실 화상을 조정하기 위한 방법 및 장치,"본 발명은, 가상 현실 화상을 조정하기 위한 방법 및 장치를 개시한다. 방법은, 위치결정 구성요소의 제1의 3차원 좌표 및 제1 자세 배향을 획득하는 단계(101); 제1의 3차원 좌표를 제2의 3차원 좌표로 변환하고, 제1 자세 배향을 제2 자세 배향으로 변환하는 단계(102); 제2의 3차원 좌표를 가상 공간에서의 타겟 3차원 좌표로 변환하고 제2 자세 배향을 가상 공간에서의 타겟 자세 배향으로 변환하는 단계(103); 가상 공간에서의 투영면을 결정하는 단계(104); 가상 공간의 가상 객체를 투영면 내의 촬상 영역 상에 투시 투영하여 2차원 화상을 생성하는 단계(105); 및 표시 모듈의 표시 화면상에 2차원 화상을 표시하는 단계(106);를 포함한다. 방법과 장치는, 현실 공간에 있는 가상 현실 장치의 위치와 자세 배향에 기초하여 투영면이 결정될 수 있게 하고 2차원 화상이 생성될 수 있게 하여, 현실 공간에서 가상 현실 장치의 위치 및 자세 배향의 변경에 따라 가상 현실 장치에 의해 제공되는 가상 현실 화상을 조정할 수 있다.",10-2018-7011775,"쉔젠 들로들로 테크놀로지 컴퍼니., 리미티드","G06T-019/20,G06T-019/00,G06T-003/00"
0,20050404,가상현실시스템에 있어서 모의 의상 착용장치,"본 발명은 가상현실시스템에서 제공될 가상쇼핑서비스중 의류구매 서비스에 있어서 사용자가 선택한 의상을 실제로 착용한 것과 같은 느낌과 모습을 제공할 수 있는 모의 의상착용장치에 관한 것으로, 본 장치는 의류구매를 위한 가상쇼핑 정보를 구축하고 있는 가상쇼핑몰; 소정의 사용자로부터 가상쇼핑몰로 소정의 정보를 송신하기 위한 송신부; 가상쇼핑몰로 부터의 정보를 수신하기 위한 수신부; 소정의 사용자의 3차원 모델정보를 저장하고 있는 사용자 모델 저장부; 수신부를 통해 소정의 사용자가 선택한 의상 정보가 수신되면, 사용자 모델 저장부에 저장되어 있는 사용자 모델정보를 읽어 수신된 의상정보와 합성하는 모델 합성부; 모델 합성부에서 합성된 소정의 사용자에 대한 모델링정보를 소정의 사용자가 인식할 수 있도록 디스플레이하는 디스플레이수단을 포함하도록 구성된다.",10-1997-0027181,주식회사 대우일렉트로닉스,G06F-019/00
0,20200908,가상 현실 비디오 변환 및 스트리밍을 위한 시스템 및 방법,"비디오 서버는 구체 이미지 프레임 데이터를 클라이언트 디바이스로부터 수신한 시청 각도에 대응되는 제1 영역이 중간 영역에 배치된 이퀴렉탱귤러 프레임 데이터로 변환하도록 구성된다. 상기 비디오 서버는 제1 해상도로 제1 영역을 스케일링하고, 상기 제1 영역에 인접한 상기 이퀴렉탱귤러 이미지의 제2 영역을 제1 해상도보다 낮은 제2 해상도로 스케일링하고, 상기 제1 영역에 인접하고 상기 제2 영역에 인접하지 않은 상기 이퀴렉탱귤러 이미지의 제 3 영역을 상기 제1 해상도보다 낮은 제3 해상도로 스케일링하며, 상기 스케일링 된 제 2 영역과 상기 스케일링 된 제 3 영역이 각각 인접하도록 상기 스케일링 된 제 1 영역, 상기 스케일링 된 제 2 영역 및 상기 스케일링 된 제 3 영역을 재배치하도록 더 구성된다. 그 결과, 리포맷팅 된 이퀴렉탱귤러 이미지 프레임 데이터가 생성된다.",10-2019-7013504,알카크루즈 인코포레이티드,"H04L-029/06,G06T-001/20,H04N-005/232"
0,20190905,가상 현실 환경에서의 내비게이션을 위한 제어 시스템,"가상 현실 환경에서 내비게이팅하기 위한 제어 시스템에서, 사용자는 가상 환경에서 가상 피처를 선택하고, 선택된 피처 상에 앵커 지점을 설정할 수 있다.이어서, 사용자는, 가상 환경에서 사용자의 시야 내에서 설정된 앵커 지점에서 피처의 부분들을 유지하면서, 피처에 대해 이동하거나 포지션을 조정하고 그리고/또는 가상 환경에서 피처를 이동 및/또는 스케일링할 수 있다.",10-2018-7013796,구글 엘엘씨,"G06F-003/0481,G06F-001/16,G06F-003/01,G06F-003/0484,G06T-015/20,G06T-019/00"
0,20190718,"가상 현실에서 헤드, 제스쳐 및 터치 입력의 동적 전환 및 병합","가상 현실에서의 헤드, 제스처 및 터치 입력의 동적 전환 및 병합을 위한 시스템에서, 가상 객체는 복수의 상이한 입력 모드 중 하나를 구현하는 제 1 입력에 응답하여 사용자에 의해 선택될 수 있다. 일단 선택되면, 제 1 입력에 의해 제 1 객체 상에 포커스가 설정되고, 제 2 입력 모드가 상기 상이한 입력 모드들 중 또 하나의 모드를 구현함에 응답하여 가상 세계에서 제 1 객체가 조작될 수 있다. 제 3 입력에 응답하여, 다른 객체가 선택될 수 있고, 예를 들어, 제 3 입력의 우선 순위 값이 객체에 포커스를 설정한 제 1 입력의 우선 순위 값보다 크면, 제 3 입력에 응답하여 포커스가 제 1 객체로부터 제 2 객체로 시프트될 수 있다. 제 3 입력의 우선 순위 값이 객체에 포커스를 설정한 제 1 입력의 우선 순위 값보다 작으면, 포커스는 제 1 객체 상에 남아있게 된다. 특정 트리거 입력에 응답하여, 가상 객체들의 디스플레이는 가상 객체들과의 상호 작용 및 조작의 특정 모드를 수용하도록 원거리장 디스플레이와 근거리장 디스플레이 사이에서 시프트된다.",10-2017-7031644,구글 엘엘씨,"G06F-003/0481,G02B-027/01,G06F-003/01,G06F-003/041,G06F-003/0484,G06F-003/0488"
0,20191024,가상 현실에서 핸드 헬드 디바이스를 트랙킹하는 시스템,"핸드 헬드 스마트폰과 같은 제1 전자 디바이스를 헤드 장착형 디스플레이와 같은 제2 전자 디바이스에 의해 생성된 가상 현실에서 트랙킹하기 위한 시스템은 상기 제1 전자 디바이스 또는 상기 제2 전자 디바이스 중 하나 상에 포함된 적어도 하나의 시각적 마커의, 상기 제1 전자 디바이스 또는 상기 제2 전자 디바이스 중 다른 하나에 포함된 카메라에 의한 검출을 포함할 수 있다. 시각적 마커들의 알려진 피처들에 대응하는 시야 내에서 검출된 피쳐들은 상기 제2 전자 디바이스에 대한 상기 제1 전자 디바이스의 움직임의 위치를 찾고 트랙킹하기 위해 사용될 수 있어서, 상기 제2 전자 디바이스의 움직임은 상기 제2 전자 디바이스에 의해 생성된 가상 경험에서 인터랙션으로 전이될 수 있다.",10-2017-7030775,구글 엘엘씨,"G06F-003/01,G02B-027/01,G06F-003/00,G06F-003/03,G06T-019/00,G06T-007/73"
0,20180920,가상 현실 헤드셋에서 압축가능한 아이컵 어셈블리,"가상 현실(VR) 헤드셋은 전자 디스플레이 요소, 광학 블록, 및 조정 메커니즘을 포함한다. 전자 디스플레이 요소는 이미지 광을 출력한다. 광학 블록은 렌즈 및 추가 렌즈에 각각 결합된 콘과 추가 콘을 포함한다. 이미지 광은 콘과 추가 콘을 통해 각각 렌즈와 추가 렌즈로 지향된다. 각각의 콘은 콘의 하단 부분으로부터 콘의 상단 부분까지의 거리를 압축, 신장, 또는 둘 모두를 통해 조정될 수 있도록 변형가능한 불투명한 재료를 포함한다. 조정 메커니즘은 사용자로부터 입력을 수신할 수 있고 콘과 추가 콘 중 하나 이상의 거리를 조정하도록 구성될 수 있다.",10-2017-7022801,"아큘러스 브이알, 엘엘씨","G02B-027/01,G02B-025/00,G06T-019/00"
0,20200306,가상 현실 콘텐츠의 비디오 렌더링 속도의 조정 및 입체 이미지의 프로세싱,"예시적인 기술은, 컴퓨팅 디바이스 상에 제공된 가상 현실 어플리케이션에 의해, 제 1 업데이트 속도로 컴퓨팅 디바이스의 스크린 상의 전체 이미지를 업데이트하는 것에 기초하여 제 1 비디오 렌더링 속도로 비디오 렌더링을 수행하는 단계; 상기 비디오 렌더링의 성능은 임계값보다 낮은지를 결정하는 단계; 상기 결정에 기초하여, 상기 제 1 업데이트 속도로 상기 이미지의 제 1 부분을 업데이트하고 상기 제 1 업데이트 속도보다 낮은 제 2 업데이트 속도로 상기 이미지의 제 2 부분을 업데이트함으로써 제 2 비디오 렌더링 속도로 비디오 렌더링을 수행하는 단계를 포함한다. 또 다른 예시적인 기술은 좌안 영상과 우안 영상 중 하나 또는 둘 모두를 눈 깜박임 기간 동안 시프트하여 좌측 시청 객체와 우측 시청 객체 간의 불일치를 감소시키는 것을 포함할 수 있다.",10-2018-7007380,구글 엘엘씨,"G06T-015/00,G02B-027/01,G06F-003/01,G06T-019/00,G06T-003/40"
0,20200422,가상 현실에서 오브젝트와 손의 상황 감지형 충돌을 통한 입력,"일 양태에서, 가상 환경에서 가상 사용자에 대한 입력을 수신하는 방법 및 시스템이 설명된다. 상기 입력은 가상 환경을 액세스하는 사용자에 의해 수행된 복수의 움직임에 기초할 수 있다. 상기 복수의 움직임에 기초하여, 상기 방법 및 시스템은 가상 사용자의 적어도 일부가 적어도 하나의 가상 오브젝트와 관련된 충돌 영역의 임계 거리 내에 있는지 검출하는 단계를 포함할 수 있다. 상기 방법 및 시스템은 또한 적어도 일부 및 적어도 하나의 가상 오브젝트에 기초하여 가상 사용자를 위한 충돌 모드를 선택하는 단계 및 상기 선택된 충돌 모드에 기초하여 가상 사용자를 동적으로 수정하는 단계를 포함할 수 있다.",10-2017-7030851,구글 엘엘씨,"G06F-003/01,A63F-013/212,A63F-013/213,A63F-013/428,A63F-013/577,A63F-013/822,G06F-003/0481,G06F-003/0484,G06F-003/0485,G06T-019/00"
0,20170206,가상 현실 장치,"본 실시예의 가상 현실 장치는, 사용자의 좌안과 우안에 각각에 영상을 표시함으로써, 3차원 또는 360도 시청이 가능한 영상을 제공하기 위한 영상 출력부와, 상기 영상 출력부를 통하여 표시되는 컨텐츠에 포함된 음성 데이터가 출력되는 음성 출력부와, 사용자의 시선 움직임을 확인하기 위한 시선 트래킹부와, 상기 시선 트래킹부를 통하여 상기 영상에서의 사용자 시선 위치를 나타내는 시선 위치 영역을 검출하고, 상기 시선 위치 영역의 위치 및 이동에 기반하여 상기 영상 내에서 표시되는 이미지를 나타내는 객체에 대한 시선 데이터를 분석하는 사용자 적응형 컨텐츠 분석부를 포함하고, 상기 시선 데이터는 상기 영상 출력부를 통하여 표시되는 영상에 포함된 객체별 상기 시선 위치 영역이 위치한 시간에 대한 정보를 포함한다.",10-2015-0122452,"윤승훈,홍지완","H04N-013/04,G06F-003/01,H04N-021/81"
0,20150511,가상 현실 게임을 위한 헬스 자전거,"본 발명은 회전되는 패달과, 수평 방향을 따라 회전가능한 핸들을 갖는 자전거 본체와; 상기 패달의 회전속도를 측정하여 상기 자전거 본체의 진행 속도로 산출하는 속도 산출부와; 상기 핸들의 회전각을 검출하여, 상기 자전거 본체의 진행 방향을 산출하는 방향 산출부; 및 가상 현실이 플레이되는 게임 컨텐츠가 운영되며, 상기 산출되는 진행 속도와, 상기 진행 방향을 상기 게임 컨텐츠에 반영하여 동기화하는 게임부 본체를 포함하는 가상 현실 게임을 위한 헬스 자전거를 제공한다.",10-2013-0166929,"동신대학교산학협력단,(주)엑센","A63F-013/803,A63B-069/16"
0,20060906,가상 현실 모델링,"기하학적 오브젝트의 모델은 엘리먼트의 집합에 대해 기하학적 모양의 표현들의 집합으로부터 제1 셋트의 엘리먼트를 식별하고, 제1 좌표계에서 정수 좌표에 의해 엘리먼트의 위치를 표현하도록 인코딩된 제1 데이터 구조의 비트; 및 제2 좌표계에 대한 제1 좌표계의 공간 변환을 표현하도록 인코딩되는 제2 데이터 구조의 비트를 포함한다. 그러므로, 기하학적 오브젝트 모델을 매우 컴팩트하게 표현할 수 있다. 모델은 언뜻 보기에는 매우 엄격하게 제한된 것으로 보이지만, 사실상 매우 유연하고 모델에 액세스하기 매우 용이하다.",10-2001-7009208,레고 에이/에스,G06T-017/10
0,20000921,가상 현실표시장치,"가상현실표시장치에 관해 개시된다. 개시된 가상현실표시장치는, 제1방향으로 배치된 다수의 광원소자에 의한 라인광원, 상기 라인 광원으로 부터의 라인광을 전송하는 도광수단, 상기 라인광원으로 부터의 라인광을 상기 도광수단에 집속하는 제1집속수단, 상기 도광수단으로부터 출사된 라인광을 두 개의 경로로 분기하는 분광수단, 상기 분광수단에 의해 분기된 라인광을 각각 반사하는 것으로 상기 제1방향에 대해 직교되는 방향으로 스캐닝하는 두 개의 액튜에이팅 미러를 구비한다. 개시된 가상현실표시장치는 초고해상도의 가상화면을 구현할 수 있고, 소형 경량화가 가능한 저소비전력형이다.",10-1997-0038690,전자부품연구원,G02B-026/10
0,20200228,가상 현실 제어 시스템,"본 발명의 일 양상에 따르면, 광 신호를 검출하는 센싱부, 사용자에게 영상을 출력하는 디스플레이, 상기 디스플레이를 제어하는 적어도 하나 이상의 제어부 및 상기 사용자의 입력에 의한 입력신호를 상기 제어부로 전달하는 입력 장치를 포함하고, 상기 제어부는 상기 광 신호에 기초한 정보를 이용하여 상기 사용자의 위치 정보를 산출하고, 상기 사용자의 위치 정보에 기초하여 가상 위치 정보를 산출하며, 상기 디스플레이에는 상기 가상 위치 정보에 기초하여 복수의 영역이 표시되고, 상기 복수의 영역은 상기 가상 위치 정보에 기초한 캐릭터의 이동이 가능한 이동 가능 영역 및 상기 캐릭터의 이동이 불가능한 이동 불가 영역을 포함하고, 상기 캐릭터로부터 참조거리 이내에 위치한 상기 이동 가능 영역에는 이동 가능 표식이 제공되되, 상기 제어부는 상기 입력 장치의 위치 정보에 대응되는 가상 오브젝트가 선택 시점에서 상기 참조거리 이내에 위치한 상기 이동 가능 영역을 지향하는 상태에서 상기 입력신호가 상기 제어부로 전달되는 경우 상기 디스플레이에 표시되는 시야 범위를 상기 가상 위치 정보에 대응되는 시야 범위에서 상기 가상 오브젝트가 상기 선택 시점에서 지향한 상기 이동 가능 영역에 대응되는 시야 범위로 전환시키며, 상기 입력 장치 오브젝트가 상기 이동 불가 영역을 지향하는 상태에서 상기 입력신호가 상기 제어부로 전달되는 경우에는 상기 디스플레이에 표시되는 시야 범위를 전환시키지 않는 가상 현실 제어 시스템이 제공될 수 있다.",10-2018-0097683,(주)스코넥엔터테인먼트,"A63F-013/65,A63F-013/55,A63F-013/69,G06F-003/01,G06T-019/00"
0,20200228,가상 현실 제어 시스템,"본 발명의 일 양상에 따르면, 광 신호를 검출하는 센싱부, 사용자에게 영상을 출력하는 디스플레이, 상기 디스플레이를 제어하는 적어도 하나 이상의 제어부 및 상기 사용자의 입력에 의한 입력신호를 상기 제어부로 전달하는 입력 장치를 포함하고, 상기 적어도 하나 이상의 제어부는 상기 광 신호에 기초한 사용자의 제1 위치정보를 산출해, 상기 제1 위치정보에 기초하여 제1 가상 위치 정보를 산출하고, 상기 디스플레이에는 상기 제1 가상 위치 정보에 기초한 화면이 표시되며, 상기 제어부는 상기 입력 장치에 대응되는 제2 가상 위치 정보에 의해 변경되는 연장선으로부터 설정된 범위 내에 가상 캐릭터가 존재하는 상태에서 상기 입력신호가 상기 제어부로 전달되는 경우 상기 디스플레이에 제1 효과를 표시하도록 제어하되, 상기 연장선으로부터 설정된 범위 내에 상기 가상 캐릭터가 존재하는 상태에서 상기 제2 가상 위치 정보와 상기 가상 캐릭터 사이에 가상 오브젝트가 존재하고, 상기 입력신호가 상기 제어부로 전달되는 경우 상기 디스플레이에 제2 효과를 표시하도록 제어하며, 상기 제1 효과는 상기 가상 캐릭터에 표시되는 효과이고, 상기 제2 효과는 상기 가상 오브젝트에 표시되는 효과인 가상 현실 제어 시스템이 제공될 수 있다.",10-2018-0097684,(주)스코넥엔터테인먼트,"A63F-013/65,A63F-013/26,A63F-013/55,G06T-019/00"
0,20180531,가상 증강현실 자전거,"본 발명의 실시예에 따른 가상 증강현실 자전거는, 탑승자의 무게 중심에 따라 전후 방향의 무게 균형을 조절하도록 하는 웨이트 밸런스 유닛 및 탑승자를 승강시키거나 앞뒤 방향으로 기울어지도록 하는 승강 유닛을 포함한다.  또한, 본 발명의 실시예에 따른 가상 증강현실 자전거는, 사용자가 가상현실 또는 증강현실 속에서 자전거 주행을 체험할 수 있다.",10-2017-0162607,송병우,"A63B-022/06,A63B-021/00,A63B-024/00,A63B-071/06"
0,20180927,가상 현실 탐사를 위한 리더 디바이스 및 참가자 디바이스들을 포함하는 시스템들,"일반적인 측면에서, 시스템은 리더 디바이스를 포함할 수 있다. 리더 디바이스는 각각의 가상 현실(VR) 콘텐츠에 대응하는 다수의 프리뷰 이미지를 디스플레이하도록 구성된 인터페이스를 포함할 수 있다. 상기 리더 디바이스는 또한 상기 다수의 프리뷰 이미지들 중 프리뷰 이미지를 선택하도록 구성된 선택 디바이스 및 상기 선택된 프리뷰 이미지와 연관된 각각의 VR 콘텐츠의 프리젠테이션을 제어하도록 구성된 리더 어플리케이션을 포함한다. 상기 시스템은 상기 리더 디바이스와 동작가능하게 연결되는 복수의 참가자 디바이스를 더 포함할 수 있다. 복수의 참가자 디바이스들의 각각의 참가자 디바이스는, 리더 디바이스에 응답하여, 선택된 프리뷰 이미지에 대응하는 각각의 VR 콘텐츠에 포함된 적어도 하나의 이미지를 디스플레이하도록 구성될 수 있다.",10-2017-7027066,구글 엘엘씨,"H04W-004/20,G06F-003/01,G06F-003/0482,G06F-003/0484,G06F-003/147,G06F-003/16,G09B-005/10,H04W-004/00"
0,20170704,가상 현실 시뮬레이터,"본 발명의 가상 현실 시뮬레이터는 사용자가 탑승하는 탑승 유니트; 지면에 설치되고 가상 현실의 구현에 필요한 움직임을 모의하는 자유도로 상기 탑승 유니트를 움직이는 베이스 유니트;를 포함하고, 상기 베이스 유니트에는 상기 지면에 설치되는 지지부가 마련되며, 상기 지지부는 상기 베이스 유니트에 의해 중력 방향을 따라 상하로 움직이는 상기 탑승 유니트의 제1 이동 자유도를 상기 지면으로부터 이격된 설정 높이에서 물리적으로 제한할 수 있다.",10-2016-0150180,장종규,"G09B-009/02,A63G-031/02,A63G-031/16,G06T-019/00,G09B-019/16"
0,20170907,가상 현실 어트랙션 장치,"본 발명은 가상 현실 어트랙션 장치를 개시한다. 본 발명은 제1 회전축과, 상기 제1 회전축과 연결되는 동력전달부재에 의해 상기 제1 회전축에 따라 회전하는 접촉부를 구비하는 구동 유닛과, 탑승한 사용자의 전후 방향인 제1 축을 중심으로 상기 구동 유닛이 회동하도록 연결되는 회전 유닛 및 일측은 지면에 지지되고, 타측은 상기 회전 유닛이 상기 제1 축과 다른 제2 축을 중심으로 회전하도록 상기 회전 유닛에 연결되고, 내부공간에 상기 접촉부가 배치되는 베이스 유닛을 포함한다.",10-2016-0148190,브이알카버 주식회사,G02B-027/01
0,20190701,가상 현실 핸드폰,"가상 현실 핸드폰은 전면에 디스플레이를 포함하는 메인 몸체, 메인 몸체를 역전 가능하게 수용하는 메인 프레임, 메인 프레임의 후면으로부터 가변 가능한 거리를 유지할 수 있는 접안 플레이트, 그리고 메인 프레임 및 접안 플레이트 사이에 개재되며 메인 프레임에 대해 접안 플레이트가 밀착된 밀착 상태 및 소정의 거리를 유지하는 이격 상태 간에 접안 플레이트를 이동시키는 스크린 및 거리 조절 부재를 포함하고, 접안 플레이트가 이격 상태에 있는 경우, 역전된 메인 몸체의 디스플레이가 후방을 향하도록 하여 가상 현실 기능을 구현할 수 있다.",10-2016-0058341,민상규,H04M-001/04
0,20170206,가상 현실 핸드폰,"가상 현실 핸드폰은 전면에 메인 디스플레이 및 후면에 가상현실 디스플레이를 포함하는 메인 몸체, 메인 몸체의 후면으로부터 가변 가능한 거리를 유지할 수 있는 접안 플레이트, 및 메인 몸체와 접안 플레이트 사이에 개재되며 메인 몸체에 대해 접안 플레이트가 밀착된 밀착 상태 및 소정의 거리를 유지하는 이격 상태 간에 접안 플레이트를 이동시키는 스크린 및 거리 조절 부재를 포함하고, 상기 스크린 및 거리 조절 부재는 상호 포개어지면서 후방을 향해 슬라이드 이동 및 고정되는 복수의 스크린 통을 포함한다.",10-2016-0058311,민상규,H04M-001/04
0,20180418,가상 현실 핸드폰,"가상 현실 핸드폰은 전면에 메인 디스플레이 및 후면에 가상현실 디스플레이를 포함하는 메인 몸체, 메인 몸체의 후면으로부터 가변 가능한 거리를 유지할 수 있는 접안 플레이트, 메인 몸체와 접안 플레이트 사이에 개재되며 메인 몸체에 대해 접안 플레이트가 밀착된 밀착 상태 및 소정의 거리를 유지하는 이격 상태 간에 접안 플레이트를 이동시키는 거리 조절 부재, 및 메인 몸체와 접안 플레이트 사이에 개재되며 접안 플레이트의 이격 상태에서 외부 광의 유입을 차단하는 광차단 스크린을 포함한다.",10-2016-0052245,민상규,H04M-001/04
0,20180104,가상 현실 제어 장치,"본 개시는 일반적으로 가상 현실 서버에 연결되어 가상 현실 컨텐츠를 제어하기 위한 가상 현실 제어 장치에 대해 설명된다.가상 현실 제어 장치는 받침대, 받침대의 상부에 연결된 상체 지지 요소, 받침대의 하부에 연결된 하체 지지 요소, 일측 단부는 받침대에 연결되고 타측 단부는 상체 지지 요소의 중앙 부근에 연결된 중심축 및 일측 단부는 받침대에 연결되고 타측 단부는 상체 지지 요소에 연결되는 하나 이상의 인코더를 포함할 수 있다.상체 지지 요소는 사용자의 움직임에 기초하여 중심축을 중심으로 한 움직임이 가능하며, 하나 이상의 인코더는 상체 지지 요소의 움직임에 따른 직선 변위, 회전각 변위 및 속도 중 적어도 하나를 검출하여 제1 신호를 생성할 수 있다.",10-2016-0021949,주식회사 인디고엔터테인먼트,"G06F-003/00,G02B-027/01,G05G-001/30,G06F-003/0346"
