,issueDate,patentTitle,abstract,patentNumber,applicants,ipcInfo
0,20200408,드론 비행 금지 구역 회피 경로 제공 방법 및 장치,"비행 경로 제공 방법이 개시된다.  본 발명의 일 실시예에 따른 비행 경로 제공 방법은 비행 경로 제공 장치가, 드론이 비행하고자 하는 출발지(S)와 목적지(D)의 직선 경로 사이에 비행 금지 구역이 있는 경우, 상기 출발지(S)를 기준으로 제1 방향으로 상기 비행 금지 구역을 벗어나는 최대 각도를 이루는 상기 비행 금지 구역의 제1 꼭지점을 제1 중간 목적지(N1)로 설정하는 단계; 상기 비행 경로 제공 장치가, 제i 중간 목적지(Ni)를 기준으로 상기 제1 방향으로 상기 비행 금지 구역을 벗어나는 최대 각도를 이루는 상기 비행 금지 구역의 제j 꼭지점을 제j 중간 목적지(Nj)로 설정하는 단계; 및 상기 비행 경로 제공 장치가, 제k 중간 목적지(Nk)를 기준으로 상기 제1 방향으로 상기 목적지(D)만 존재하는 경우, 상기 출발지(S)-상기 제1 중간 목적지(N1)-복수 개의 중간 목적지-상기 제k 중간 목적지(Nk)-상기 목적지(D)를 잇는 경로를 상기 비행 금지 구역을 회피하는 비행 경로로 상기 드론에 제공하는 단계를 포함할 수 있다.",10-2019-0077997,아주대학교산학협력단,"G01C-021/20,B64C-039/02"
0,20191120,드론 업무 매칭 및 홍보 시스템,"본 발명은 드론을 조종하는 조종사 및 이용자 간 업무를 매칭하고 이용자에게 조종사를 홍보하는 장치로서, 조종사의 제1 단말을 통해 입력된 제1 정보를 저장하는 제1 저장부, 이용자의 제2 단말을 통해 입력된 제2 정보를 저장하는 제2 저장부, 제1 단말 및 제2 단말을 통해 각각 입력된 리워드 및 조종사의 광고를 저장하는 보상부 및 제2 단말로 입력된 업무 요청정보를 수신하고 제1 단말을 통해 입력된 업무 승인정보를 수신하는 제어부를 포함한다. 또한, 본 발명은 준비 단계, 매칭 단계 및 보상 단계를 포함하는 매칭 및 홍보 방법을 포함한다. 본 발명에 따르면 드론을 통한 업무가 필요한 이용자 및 드론을 운용함으로써 리워드를 요구하는 조종사를 용이하게 매칭할 수 있고, 드론 업무의 개시가 비교적 이른 조종사가 이용자에 의해 선택되지 않아 도태되는 것을 방지하며, 드론 산업의 용이한 성장을 유도하는 효과를 갖는다.",10-2019-0074906,이종범,"G06Q-030/02,B64C-039/02"
0,20190816,드론 및 해상용 안전 착지 장치,"본 발명은 드론이 수면으로 떨어질 시에 수면 밑으로 침수되는 것을 방지할 수 있도록 구현한 드론 및 해상용 안전 착지 장치에 관한 것으로, 드론 몸체; 상기 드론 몸체의 측면을 따라 다수 개가 설치되며, 상기 드론 몸체를 상공으로 승강시키는 프로펠러부; 및 상기 드론 몸체의 하부에 설치되어 지면으로 착륙시 상기 드론 몸체를 지면에서 지지하는 지지 프레임을 포함한다.",10-2019-0075276,홍민기,"B64C-025/32,B64C-039/02,B64D-047/02"
0,20200122,드론 탑재용 소화탄 투하장치,"본 발명은 복수의 소화탄을 드론에 탑재하여 화재현장의 공중에서 투하할 수 있도록 한 드론 탑재용 소화탄 투하장치에 관한 것으로, 소화탄의 투척시 드론의 무게중심이 크게 변동되지 않도록 하여 안정적인 비행이 가능하도록 한 것인바, 드론의 랜딩기어(G)에 장착하기 위한 장착부(110)가 하부 양측에 구비되고 하방으로는 개방된 탑재 프레임(100)과, 상기 탑재 프레임(100)의 좌우 양측에서 외측으로 상향 경사지게 설치되고 내부에 복수의 소화탄(B)이 적재되며, 외측에는 투입구(210,210')가 형성되고 내측에는 상기 탑재 프레임(100)의 개방된 하방으로 연통된 배출구(220,220')가 형성된 적재틀(200,200')과, 상기 적재틀(200,200')의 배출구(220,220') 측에 구비되어 좌,우측의 적재틀(200,200')에 적재된 소화탄(B)을 하나씩 번갈아 투하하도록 하는 투하제어기(300,300')를 포함하여 이루어진다.",10-2019-0073334,남현우,"B64D-001/06,A62C-003/02,B64C-039/02"
0,20200131,드론 및 드론 비행경력 관리 시스템,"본 발명의 일 실시예에 따른 드론 비행경력 관리 시스템은 비행을 제어하는 비행 제어 장치와는 독립적으로, 조종사의 인증 정보를 수집하고 비행 기록 정보를 생성하는 비행 기록 전송 장치를 포함하는 드론, 상기 드론을 제어하기 위한 조종 신호를 생성하여 상기 드론으로 전송하는 조종 단말, 상기 조종사에 대한 비행 경력을 관리하기 위한 드론 비행정보 통합 관리시스템에의 접속을 위한 어플리케이션이 설치되는 조종사 단말, 상기 드론의 비행 교육 관리를 위한 교육장에 할당된 상기 드론 및 상기 조종 단말을 관리하는 교육장 단말 및 상기 인증 정보를 이용하여 상기 조종사에 대한 인증을 수행하고, 상기 비행 기록 정보에 기초하여 상기 조종사에 대한 비행 경력을 관리하는 통합 관제 서버를 포함할 수 있다.",10-2019-0059184,"주식회사 포드림,김원국,신진교","G06Q-010/06,B64C-039/02,G06F-021/32,G06K-009/00,G06Q-010/10"
0,20200110,드론 탈부착형 임무장치 및 드론 시스템,"본 발명은 드론 탈부착형 임무장치 및 드론 시스템에 관한 것으로, 본 발명의 실시예에 따른 드론 탈부착형 임무장치는, 본체 내부에 기능모듈이 내장되는 기능부와, 상기 기능부를 상기 드론에 연결하는 연결부와, 외부의 사용자 단말과 통신하는 통신부와, 상기 사용자 단말의 제어신호를 통해 상기 기능부를 상기 드론으로부터 이탈시키는 제어부를 포함한다.이에 따라, 다양한 종류의 드론에 기능모듈을 탈부착하여 임무를 수행할 수 있다.",10-2019-0058142,변정태,"B64D-001/02,B60L-053/30,B64C-039/02,B64F-001/00"
0,20190807,드론 설치용 채수장치,드론 설치용 채수장치의 구성을 개시한다. 드론 설치용 채수장치는 드론의 하부에 설치되는 베이스 프레임; 베이스 프레임의 중앙부 하측으로 수직상 길게 설치되는 파이프 형태의 포스트; 포스트의 하단에 고정 설치되는 수통 플레이트; 수통 플레이트 상에 상기 포스트의 외주 둘레를 감싸며 설치되는 원통형의 수통; 베이스 프레임 상에 설치되는 펌프; 일단이 펌프에 접속되는 채수 호스; 채수 호스를 채수 목표지점까지 가이드 하기 위해 포스트의 내측에 설치되며 전동모터의 구동에 의해서 길이가 연장 또는 단축되는 출몰식 가이드; 출몰식 가이드의 출몰동작에 동기화되어 채수 호스를 감거나 풀도록 설치되는 호스 와인더; 출몰식 가이드의 하단에 고정설치되는 한편 채수 호스의 하단이 내측에 고정되는 통형상으로 일측에 개폐구가 형성된 채수 헤드; 및 채수 헤드의 개폐구를 개폐하는 개폐 밸브: 를 포함하여 구성이 이루어질 수 있다.,10-2019-0053385,"(주)대현환경,서병원","G01N-001/10,B64C-039/02,B64D-047/00"
0,20200824,드론 추락 피해 감소를 위한 드론 안전 제어 시스템,"본 발명은 드론의 추락 피해를 감소하기 위한 드론 안전 제어 시스템에 관한 것으로서, 다수의 로터(110)가 구비되며, 밧데리로 구동되는 모터에 의하여 로터(110)가 회전하면서 비행하고, 지면에 착지하는 다수의 랜딩기어(120)가 구비된 드론몸체(100); 상기 드론몸체(100)에 내장되는 무선송수신부(200); 상기 무선송수신부(200)에서 수신한 신호에 따라 상기 드론몸체(100)에 구비된 각각의 로터(110) 회전을 제어하는 비행제어부(300); 상기 드론몸체(100)의 상부에 설치되며 비상사태 발생시 낙하산캐노피(410)를 사출하여 펼치는 낙하산전개부(400); 상기 드론몸체(100)에 설치되며 비상사태 발생시 에어백을 사출하여 팽창시키는 에어백전개부(500); 상기 드론몸체(100)의 비행자세를 감지하고, 상기 낙하산전개부(400)와 상기 에어백전개부(500)의 작동신호를 발생시키는 자세감지부(600); 및, 상기 무선송수신부(200)를 통하여 제어신호를 전송하는 지상제어부(700);를 포함하여 구성된다.",10-2019-0041932,"(주)한국플랜트관리,(주)스마트오션,(주)유피오,(주)퀸텀센싱","B64C-039/02,B64C-025/32,B64C-025/56,B64C-027/08,B64D-017/52,B64D-017/72,B64D-017/80,B64D-025/00,B64D-027/24,B64D-045/00"
0,20200708,드론 및 드론 추락 방지 시스템,"일 실시예에 따른 드론은, 본체, 상기 본체의 외측에 구비되고, 추력을 발생시키는 추진부, 상기 본체의 내측 또는 상기 본체의 상면 상에 배치되어 상기 본체의 요축(Yaw)에 대한 각속도를 발생시키는 제1 회전안정화부 및 상기 제1 회전안정화부의 구동을 제어하는 제어부를 포함하고, 상기 제어부는 상기 추진부에 고장이 발생한 경우 상기 제1 회전안정화부를 구동시켜 상기 본체의 자세를 안정화시킴으로써 텀블링 현상을 방지할 수 있다.",10-2019-0039106,한국항공우주연구원,"B64C-039/02,B64C-015/14,B64C-025/56,B64D-017/80,B64D-025/00,G05D-001/08"
0,20190619,드론 영상을 이용한 가공송전선로의 경관 영향 분석 방법,"본 발명은 드론을 통해 가공송전선로의 설치 예정 지역을 촬영하고, 이렇게 촬영된 영상을 3D 영상으로 변환 후 변환된 3D 영상에 가공송전선로를 구성하는 철탑, 송전선, 변전소 등의 모델링된 3D 객체 이미지를 삽입하여 해당 가공송전선로 설치 예정 지역에 대한 가공송전선로 설치 시의 경관영향을 사전에 정확하고 정밀하게 분석하는 동시에 이렇게 마련되는 자료를 경관영향평가용 자료로 사용할 수 있도록 하는 드론 영상을 이용한 가공송전 선로의 경관 영향 분석 방법에 관한 것으로서, 본 발명에 따른 드론 영상을 이용한 가공송전선로의 경관 영향 분석 방법은 가공송전선로의 예상 경과지를 드론 및 상기 드론에 장착되는 촬영장비를 통해 연속적으로 초고화질 사진 촬영하는 단계와, 상기 촬영장비를 통해 촬영된 초고화질 사진 파일이 컨택스트 캡쳐(Context Capture) 프로그램을 통해 3D이미지로 변환되는 단계와, 상기 3D이미지에 모델링된 철탑, 송전선, 변전소 및 기타 가공송전선로를 형성하는 요소들의 3D 객체 이미지가 삽입되어 표시되는 단계를 포함하여 구성된다.",10-2019-0024645,(주)선운이앤지,"G06Q-050/26,B64C-039/02,B64D-047/08,G06T-017/05"
0,20190610,드론 침입을 탐지하기 위한 멀티 TOD 서라운드 카메라 장치,"비행 금지 구역에 침입한 드론을 감지하기 위한 장치에 관한 것으로서,  야간에 상층부 공간을 촬영하기 위한 고성능 TOD 카메라;  주간에 상층부 공간을 촬영하기 위한 주간용 카메라;  야간에 써치 라이트 조명을 비춰주는 LED 투광기;  및 주변 360도의 공간을 촬영하기 위한 복수개의 TOD 카메라를 구비하여 야간이나 악천후 시에도 비행 금지 구역에 침입한 드론을 신속하게 감지할 수 있는 것을 특징으로 하는 멀티 TOD 서라운드 카메라 장치",10-2019-0022895,(주)텔미전자,"G08B-013/18,B64C-039/02,G08B-013/194,H04N-005/225,H04N-005/232"
0,20200703,드론 스포츠용 드론 시스템 및 드론 스포츠 경기 방법,"본 발명은 드론 스포츠용 드론 시스템 및 드론 스포츠 경기 방법에 관한 것으로, 본 발명의 일 실시예에 따른 드론 스포츠용 드론 시스템은, 비행하도록 하나 이상의 프로펠러를 포함하는 드론 장치; 및 상기 드론 장치와 통신하여 상기 드론 장치에서 발광하는 광의 색을 제어하는 서버를 포함하고, 상기 드론 장치는, 비행할 수 있게 하나 이상의 프로펠러를 포함하여 구동하는 구동부; 상기 구동부가 보호하기 위해 상기 구동부를 감싸도록 형성된 케이지; 상기 케이지의 외측면에 배치되고, 외부 물체와의 접촉을 감지하는 접촉 감지부; 하나 이상의 색의 광을 방출하는 발광부; 상기 외부 장치와 통신하는 통신부; 및 상기 통신부에서 수신된 신호에 따라 상기 구동부를 제어하는 제어부를 포함할 수 있다. 본 발명에 의하면, 드론 장치에 다수의 접촉 감지부가 배치됨에 따라 접촉 감지부에서 접촉된 것을 감지하여, 드론 장치들 간의 경합이 있을 때, 드론 장치들 간의 접촉이 있거나 외부에 접촉된 것을 감지하여 접촉 여부에 대해 감지할 수 있는 효과가 있다.",10-2019-0023380,전주대학교 산학협력단,"B64C-039/02,B64D-045/00,B64D-047/02,F21W-107/30"
0,20190618,드론 및 풍선을 이용한 기상 관측 장치,"본 발명은 드론 및 풍선을 이용한 기상 관측 장치에 관한 것으로, 본 발명의 일 실시예에 따른 기상 관측 장치는, 내부에 기체가 채워져 상공으로 상승하는 풍선; 상기 풍선의 상부에 배치되는 상부 지지부; 상기 상부 지지부의 상부에 배치되고, 기상 또는 공기의 상태를 측정하기 위한 측정기; 상기 풍선의 하부에 배치되는 하부 지지부; 상기 상부 지지부와 하부 지지부를 연결하는 연결부; 및 상기 하부 지지부의 하부에 배치되고, 내부에 상기 측정기에서 측정된 정보를 외부와 통신하기 위한 통신부를 포함하고, 상기 통신부는 외측에 상기 풍선의 위치를 이동시키기 위해 배치된 드론부를 포함할 수 있다. 본 발명에 의하면, 기상 관측 장치에서 풍선을 이용하여 관측자가 원하는 지역의 상공에 풍선과 함께 기상 또는 공기를 측정할 수 있는 측정기를 올릴 수 있어, 해당 지역에 대한 기상 또는 공기에 대한 측정을 쉽게 할 수 있는 효과가 있다.",10-2018-0171834,전주대학교 산학협력단,"G01W-001/08,B64B-001/40,B64C-039/02,B64D-047/00,G01W-001/02"
0,20200901,드론 착륙 제어방법 및 제어시스템,"착륙시 안전성 및 정밀성이 개선되도록, 본 발명은 착륙패드의 중앙부에 배치된 초음파송신부로부터 초음파신호가 주변영역으로 전파되고, 상기 착륙패드에 배치된 기준신호송신부로부터 발생된 기준신호가 드론의 착륙제어부에서 수신됨에 따라 거리측정시 기준시간을 제공하는 발신펄스가 발생되는 제1단계; 상기 드론의 중심부와 상기 드론의 중심부로부터 방사상으로 배치된 구동부의 사이에 배치되되 상기 드론의 중심부로부터 상호간 동일평면상의 동일한 간격으로 이격 배치된 복수개의 초음파수신부를 통해 상기 초음파신호가 각각 수신되는 순간마다 상기 착륙제어부에 개별적으로 복수개의 수신펄스가 발생되는 제2단계; 상기 착륙제어부에 의해 산출된 상기 발신펄스 및 각 상기 수신펄스 간의 시간격차 및 초음파 속도를 기반으로 상기 초음파송신부와 각 상기 초음파수신부 간의 이격 거리가 개별적으로 자동 산출되어 상기 드론 및 상기 착륙패드 간의 위치관계가 판단되는 제3단계; 및 상기 드론이 기설정된 고도 범위 내에서 위치 조정되도록 상기 구동부가 상기 착륙제어부에 의해 자동 제어되고, 상기 초음파송신부 및 상기 드론의 중심부가 상호간 실질적인 수직방향으로 정렬되면 상기 드론이 상기 구동부에 의해 하강하여 상기 착륙패드에 착륙되는 제4단계를 포함하는 드론 착륙 제어방법을 제공한다.",10-2018-0172699,한국컴포짓 주식회사,"B64D-045/04,B64C-039/02,B64F-001/00,G01S-011/14"
0,20191111,드론 및 풍선을 이용한 이동식 기상 관측 장치,"본 발명은 드론 및 풍선을 이용한 이동식 기상 관측 장치에 관한 것으로, 본 발명의 일 실시예에 따른 이동식 기상 관측 장치는, 안착홈이 형성된 본체; 상기 본체에 회전할 수 있게 결합되며, 하나 이상의 보조 배치홈이 각각 형성된 제1 커버 및 제2 커버; 상기 본체의 안착홈에 배치되고, 상부에 기상 또는 공기의 상태를 측정하기 위한 측정기가 설치되며, 내부에 기체가 채워져 상공으로 상승하는 풍선부; 및 상기 풍선부의 하부에 배치되고, 내부에 상기 측정기에서 측정된 정보를 상기 본체와 통신하기 위한 통신부를 포함하고, 상기 통신부는 외측에 상기 풍선부의 위치를 이동시키기 위해 배치된 드론부를 포함할 수 있다. 본 발명에 의하면, 이동식 기상 관측 장치에서 풍선부를 이용하여 관측자가 원하는 지역의 상공에 풍선부와 함께 기상 또는 공기를 측정할 수 있는 측정기를 올릴 수 있어, 해당 지역에 대한 기상 또는 공기에 대한 측정을 쉽게 할 수 있는 효과가 있다.",10-2018-0161644,전주대학교 산학협력단,"G01W-001/08,B64B-001/58,B64C-039/02,B64D-047/00,B64F-003/00,B66D-001/60,G01W-001/02"
0,20200821,드론 성능 평가 장치,"일 실시예에 따른 드론 성능 평가 장치는, 시험 대상인 드론을 수용하는 챔버, 상기 드론의 양력을 측정할 수 있는 제1 측정부, 상기 드론의 유동장을 측정할 수 있는 제2 측정부, 상기 드론에 전력을 공급하고 상기 드론의 로터의 RPM을 조절할 수 있는 전원부 및 상기 제1 측정부 및 상기 제2 측정부로부터 전달 받은 데이터를 가공하는 전산부를 포함하고, 상기 드론의 양력 성능 및 상기 드론의 로터의 회전에 따른 특정 위상에서의 유동장을 측정할 수 있다.",10-2018-0160312,울산과학기술원,"B64F-005/60,G01M-009/06"
0,20200520,드론 포렌식 기반의 이동 정보 표시 장치 및 방법,"본 발명은 드론 포렌식 기반의 이동 정보 표시하는 기술적 사상에 관한 것으로, 본 발명의 일실시예에 따르면 드론 포렌식 기반의 이동 정보 표시 장치는 드론 포렌식(Drone Forensics)에 기반하여 드론 또는 모바일 기기 중 적어도 하나의 메모리로부터 비행기록 데이터 및 영상 데이터를 추출하는 데이터 추출부, 상기 추출된 비행기록 데이터를 파라미터 산출 가능한 형태로 변환하고, 변환된 데이터에 기반하여 상기 드론의 이동 경로 및 이동 파라미터를 산출하는 파라미터 산출부 및 지도 상에 상기 산출된 이동 경로를 표시하되, 상기 표시된 이동 경로를 따라 상기 산출된 이동 파라미터 및 상기 추출된 영상 데이터를 표시하도록 제어하는 표시 제어부를 포함할 수 있다.",10-2018-0149116,주식회사 한컴위드,"G07C-005/08,B64C-039/02,B64D-045/00,G01C-021/00,G07C-005/00"
0,20200513,드론 포렌식을 이용한 사고 원인 분석 방법 및 장치,"드론 포렌식을 이용한 사고 원인 분석 방법 및 장치를 개시한다.  본 실시예는 여가활동 또는 레크리에이션뿐만 아니라 국방, 운송, 측량, 재난, 보안까지 드론(UAV: Unmanned Aerial Vehicle)의 응용 범위가 늘어나고 있기 때문에, 드론 관련 사고에 대해 드론 포렌식을 적용하여 드론 사고의 원인을 정확하게 분석하여 수사기관에 제공하기 위한 방법 및 장치를 제공한다.",10-2018-0135290,엘에스웨어(주),"G07C-005/08,B64C-039/02,B64D-045/00,G06N-003/08"
0,20200723,드론 격납이 가능한 승강 폴 시스템,"본 발명은 드론 격납이 가능한 승강 폴 시스템에 관한 것으로서, 지면에 고정되어 수직하게 형성되는 폴과, 상기 폴에 형성되며 외부 동력에 의해 수직방향으로 승강되는 승강장치와, 상기 승강장치에 형성되며 드론을 격납할 수 있도록 상부가 개구되어 있는 드론스테이션을 포함하는 것을 특징으로 한다.",10-2018-0133951,주식회사 이스온,"B64F-001/22,B60L-050/50,B64F-001/20,B66F-007/02,E06B-003/42,G08G-005/00,G08G-005/02"
0,20190422,드론 배터리 충전을 위한 방법 및 장치,"본 개시는 체공 상태에서 다른 드론들에 무선 충전 전력을 제공하도록 구성된다.  본 개시는 드론의 무선 충전을 위한 장치에 있어서, 비행 본체; 및 무선 충전 모듈을 포함하고, 상기 무선 충전 모듈은, 전력을 수신하는 무선 충전 수신부; 및 상기 전력을 복수의 드론에 대해 전방향 무선 충전하는 복수의 공진기를 포함한다.",10-2018-0131890,한화시스템 주식회사,"B60L-050/50,B64C-039/02,H02J-050/12"
0,20191210,드론 동영상에 위치 정보를 매핑하는 방법,"본 발명은 드론 동영상에 위치 정보를 매핑하는 방법에 관한 것이다.  본 발명은, 드론 동영상에 위치 정보를 매핑하는 방법에 있어서,  드론 동영상을 촬영하기 위해 드론의 비행 경로를 설정하는 단계;  드론 비행 경로 상의 지점들에 대한 GPS값을 결정하는 단계;.  드론 동영상의 특정 프레임의 영상 중앙점이 드론 비행 경로 상에 존재하면 이 드론 비행 경로상의 지점의 GPS좌표가 이 특정 프레임으로 매핑되는 단계;  드론 동영상의 특정 프레임의 영상 중앙점이 드론 비행 경로상에 존재하지 않는 경우에는, 드론 비행 경로를 분해하여 벡터 방식으로 표시된 세그먼트 벡터들로 근사화하고, 촬영 시작점과 촬영 종료점까지를 연결하는 벡터(Vse)를 계산하며, 각 프레임의 영상 중앙점들(A, B, C, D)에서 벡터(Vse)에 대해 수직인 선들(La, Lb, Lc, Ld)을 설정하여 이 선들(La, Lb, Lc, Ld)과 세그먼트 벡터들과 만나는 지점들(Pa, Pb, Pc, Pd)로 각 프레임을 매핑하는 단계를 포함하는 것을 특징으로 한다.  이상과 같은 본 발명을 이용하면, 본 발명은 드론 촬영 동영상의 각 프레임을 비행 경로 상의 위치에 매핑시킬 수 있게 된다.",10-2018-0130324,(주)테슬라시스템,"H04N-005/92,B64C-039/02,G01S-019/14,G03B-015/00"
0,20190314,드론 기반 사격 게임 시스템 및 방법,"본 발명의 드론 기반 사격 게임 시스템 및 방법에 따르면, 적외선 신호 출력 장치를 장착한 복수의 모의총기를 이용하여 적외선 수신장치를 장착한 자율 비행 중인 드론을 사격하도록 하고, 명중 또는 실패하였을 때 그 결과를 지상 스코어보드에 표시하면서 각 상황에 따른 효과음이 스피커를 통해 발생하도록 하는 것으로, 살상의 위협이 상존하는 납 산탄총을 모의총기로 대체하고, 환경오염이 심각한 클레이 피전 표적을 이착륙이 가능한 드론으로 대체하여, 클레이 사격의 장점을 유지하면서 산탄총의 사용에 따른 위험요인을 제거하여 남녀노소 누구나 안전하게 사격을 즐길 수 있고, 파손된 피전에 의해 발생되는 환경오염을 감소시킬 수 있는 효과가 있다.",10-2018-0124470,주식회사 블루젠드론,"A63F-013/837,A63F-013/54,A63F-013/803,A63F-009/24,B64C-039/02"
0,20200107,드론 제어 시스템 및 그것의 동작 방법,"본 발명에 따른 드론 제어 시스템의 동작 방법은, 경로 할당을 위하여 드론들의 각각에 고유 번호를 지정하는 단계, 목표 경로, 경로 정보 변환 방식 및 경로 분배 방식에 따라 경로 정보를 변환하는 단계, 및 상기 변환된 경로 정보를 상기 드론들의 각각에 분배하는 단계를 포함할 수 있다.",10-2018-0109436,광주과학기술원,"G05D-001/02,G05D-001/10"
0,20200408,드론 착륙 시스템 및 그의 동작 방법,"본 발명은 드론을 충전 스테이션에 정확하게 착륙시키는 드론 착륙 시스템 및 방법에 관한 것이다.  본 발명의 일 실시 예에 따른 드론 착륙 시스템은, 드론과, 공중을 향하여 적외선을 방사하는 적외선 발생부가 충전장치에 구비되고, 드론이 착륙하여 충전장치에 도킹 완료되면 드론을 충전하는 충전 스테이션을 포함하고, 드론은, 속도에 따라 다르게 회전하는 하나 이상의 프로펠러에 의해 드론을 충전장치로 착륙시키는 모터와, 라이다 신호를 발사 및 수신에 의해 고도를 측정하는 라이다 센서와, 적외선 발생부가 방사하는 적외선을 수신하는 적외선 수신부와, GPS 정보에 의해 충전 스테이션에 도착하여 라이다 센서가 측정한 기준 고도까지 기설정된 제1 속도로 하강하도록 모터로 제1 구동 제어신호를 출력하고, 기준 고도 미만부터 충전 스테이션까지 적외선 수신부가 수신한 적외선을 이용하여 고도를 추정하면서 제1 속도와 다른 제2 속도로 하강하도록 모터로 제2 구동 제어신호를 출력하는 프로세서를 포함한다.",10-2018-0108080,한국전력공사,"G08G-005/00,B64C-039/02,B64D-045/08,G08G-005/02"
0,20200214,드론 비행경로 생성 장치 및 방법,"송전 선로에서 발생하는 자기장의 영향 범위를 반영하여 드론의 비행경로를 생성하도록 한 드론 비행경로 생성 장치 및 방법을 제시한다. 제시된 드론 비행경로 생성 장치는 점검 대상인 송전 선로의 송전 선로 정보를 수집하는 선로 정보 수집부, 선로 정보 수집부에서 수집한 송전 선로 정보의 오차를 보정하는 선로 정보 보정부, 선로 정보 보정부에서 보정된 송전 선로 정보를 근거로 비행경로점을 생성하는 비행경로점 생성부 및 비행경로점 생성부에서 생성한 비행경로점을 근거로 송전 선로의 점검을 위한 비행경로를 생성하는 비행경로 생성부를 포함한다.",10-2018-0087794,한국전력공사,"G05D-001/10,B64C-039/02"
0,20200720,드론 공역정보 발신형 묘비,"본 발명은 드론 공역정보 발신형 묘비와 이를 이용하여 비행경로를 갱신하는 드론에 관한 것으로서, 상기 드론 공역정보 발신형 묘비는 야외에 설치된 묘비에 있어서, GPS 신호를 수신받는 위치기반센서; 상기 위치기반센서로 부터 드론 비행 공역 정보를 연산하는 제어부; 상기 제어부에서 연산된 묘지 위치기반 정보로 연산된 드론 비행 공역 여부 신호을 발신하는 공역신호 발신부; 태양광 패널 또는 내장전지로 구성되는 전원공급장치;로 구성되는 공역정보 발신 회로부가 설치되어 산간 오지의 드론 비행 공역 정보를 출력시키는 것을 특징으로 한다.  본 발명에 의하여 산간 오지에 널리 흩어져 설치된 묘지로 드론을 이용하여 벌초 장비를 운반하며, 비행 가능한 공역을 판단하여 비행경로를 설정하고,재난 시에 드론 네트워크 인프라로 활용할 수 있는 드론 공역정보 발신형 묘비와 이를 이용하여 비행경로를 갱신하는 드론이 제공되는 이점이 있다.",10-2018-0085654,허제용,"E04H-013/00,B64C-039/02,G01C-021/20,G01S-019/14,G08G-005/00"
0,20200629,드론 및 실시간이동 측정 차량을 이용한 오염원 추적방법,"본발명은 드론 및 실시간이동 측정 차량을 이용한 오염원 추적 방법에 관한 것으로, 드론으로 대기오염물질 배출 지역의 상공 오염물질 백 포집하고, 실시간 실시간 측정차량으로 대기오염물질 배출 지역의 지상의 오염을 측정하는 단계;  상기 측정값의 분석자료에 의해 오염물질배출의심 사업장을 선별하는 단계;  배출원 굴뚝 오염물질 백을 포집하여 분석하는 단계;  오염원을 적발하는 단계;를 포함하는 것으로,  본 발명은 대기 중 유해대기오염물질을 실시간으로 분석이 가능하며 산단 지역 및 주거 지역을 순회하며 오염물질 배출 의심 배출원의 추적이 가능하며 또한 드론을 이용하여 이동형 차량이 접근이 불가능한 오염배출원 및 상층의 대기질 시료 포집을 통하여 대기오염물질의 시공간 분포에 대한 정보를 파악할 수 있다. 본 발명에서 개발된 오염원 추적 시스템을 이용할 경우 오염물질 배출 의심 사업장을 선별적으로 관리가 가능하기 때문에 기존의 대규모 인력과 시간이 소요되는 오염원 추적에 대한 개선이 이루어지는 현저한 효과가 있다.",10-2018-0084850,대한민국,"G06Q-050/26,B64C-039/02,G01N-001/22,G01N-033/00"
0,20190919,드론 오디오 데이터의 소음 처리 방법,"본 발명의 일 실시예에 따른 드론 오디오 데이터의 소음 처리 방법은, 드론의 제어 및 영상 관제를 수행하는 관제 서버에 의해 수행되는 드론 오디오 데이터의 소음 처리 방법에 있어서, 드론의 이동 방향에 따라 촬영 또는 녹음되는 제1 오디오 데이터를 수집하고, 상기 드론의 이동 방향과 반대 방향에서 촬영 또는 녹음되는 제2 오디오 데이터를 수집하는 단계; 상기 제2 오디오 데이터를 이용하여 역소음 데이터를 생성하고, 상기 생성된 역소음 데이터를 발산하여 상기 제1 오디오 데이터 내 소음 데이터를 제거하여 제1 타겟 오디오 데이터를 생성하는 단계; 상기 제1 타겟 오디오 데이터를 분석하여 유효 오디오 데이터를 추출하고, 상기 유효 오디오 데이터의 정지 구간에서 배경 잡음 데이터를 추출하는 단계; 상기 배경 잡음 데이터의 음량을 분석하여 소음 음량 범위를 추출하고, 상기 유효 오디오 데이터에서 상기 소음 음량 범위 이하의 데이터를 제거하여 잔여 소음이 제거된 제2 타겟 오디오 데이터를 생성하는 단계; 및 클라이언트 단말의 요청에 따라 상기 제2 타겟 오디오 데이터를 최종 드론 오디오 데이터로 상기 클라이언트 단말에 전송하는 단계를 포함하는 것이다.",10-2018-0077010,성균관대학교산학협력단,"H04R-003/04,H04B-001/10"
